compound_id,smiles
ZINC000000896041,Oc1ccc(C[C@H]2NCCc3cc(O)c(O)cc32)cc1
ZINC000000896125,O=C(c1cccc(O)c1)c1c(O)cc(O)cc1O
ZINC000000896153,c1ccc2ncccc2c1
ZINC000000896625,C[C@H](O)c1ccccc1
ZINC000000897129,CC(C)=CCO
ZINC000000897447,C/C=C(/C)C(=O)O
ZINC000000897612,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21
ZINC000000897736,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)ccc21
ZINC000000897751,Nc1nc(N)nc(N)n1
ZINC000000897921,CC(C)=CCc1cc(C(=O)O)cc2c1OC(C)(C)C=C2
ZINC000000897924,COc1cc2c(cc1C(C)=O)C=CC(C)(C)O2
ZINC000000897926,CC(=O)c1cc2c(cc1O)OC(C)(C)C=C2
ZINC000000898052,O=c1ccc2nccc3c4ccccc4n1c23
ZINC000000898098,COc1c2ccoc2c(OC[C@@H](O)C(C)(C)O)c2oc(=O)ccc12
ZINC000000898126,C=CC(C)(C)c1cc2cc3ccoc3cc2oc1=O
ZINC000000898159,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)[C@H]21
ZINC000000898188,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H]([C@H]2[C@H]5O)N3[C@@H]1O
ZINC000000898237,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12
ZINC000000898299,COc1c2c(cc3ccc(=O)oc13)C=CC(C)(C)O2
ZINC000000898309,COc1c(OC)c2occc2c2oc(=O)ccc12
ZINC000000898345,COc1cc2oc(=O)ccc2c(OC)c1OC
ZINC000000898356,Oc1ccc([C@@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc1
ZINC000000898461,COc1cc2c(cc1O)C[C@@H]1NCCc3c(OC)c4c(c-2c31)OCO4
ZINC000000898477,C=C1C(=O)O[C@H]2[C@H]1CCC(=C)[C@@H]1CCC(=C)[C@H]21
ZINC000000898583,COc1cc(O)c(C(=O)CCc2ccc(O)cc2)c(O)c1
ZINC000000898659,COc1cc2c(cc1O)C[C@H]1c3c(cc(OC)c(O)c3-2)CCN1C
ZINC000000898732,COc1cc2c[n+](C)c3c4cc5c(cc4ccc3c2cc1OC)OCO5
ZINC000000898952,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)c(OC)c3o2)cc1
ZINC000000898959,COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1O
ZINC000000899053,COc1cc(/C=C/C(=O)N2CCC=CC2=O)cc(OC)c1OC
ZINC000000899093,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12
ZINC000000899097,Oc1ccc2c(c1)OCc1c-2oc2cc(O)ccc12
ZINC000000899122,Oc1cc(O)cc(CCc2ccccc2)c1
ZINC000000899123,Oc1ccc(CCc2cc(O)cc(O)c2)cc1
ZINC000000899126,COc1cc(O)c2c(c1)CCc1cc(O)ccc1-2
ZINC000000899129,Oc1cc2c3c(c1)COc1cc(O)cc(c1-3)CC2
ZINC000000899139,O=C1O[C@@H](c2ccc(O)cc2)Cc2cccc(O)c21
ZINC000000899141,O=C1O[C@H](c2ccc(O)cc2)Cc2cccc(O)c21
ZINC000000899161,Oc1cc(O)cc(/C=C/c2ccc(O)cc2O)c1
ZINC000000899172,COc1cc(O)cc(/C=C/c2ccccc2)c1
ZINC000000899213,COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1
ZINC000000899240,CC1=CC(=O)c2ccc(C)cc2C1=O
ZINC000000899329,Cc1cc2c(c(O)c1-c1c(C)cc(O)c3c1C(=O)C=CC3=O)C(=O)C=CC2=O
ZINC000000899352,COc1cccc2c1C(=O)C1=C(CCC(C)(C)O1)C2=O
ZINC000000899550,COc1cc(-c2ccccc2)cc(OC)c1O
ZINC000000899553,Oc1ccc2c(c1)OC[C@]1(O)Cc3cc(O)c(O)cc3[C@H]21
ZINC000000899555,COc1cc([C@@H]2Oc3c(OC)cc4ccc(=O)oc4c3O[C@H]2CO)ccc1O
ZINC000000899562,COc1cc(/C=C/c2ccccc2)oc(=O)c1
ZINC000000899569,CC(C)C[C@@H]1c2c(O)c(C=O)c(O)c(C=O)c2O[C@]2(C)C=C[C@H](C(C)C)C[C@H]12
ZINC000000899620,CC(=O)c1c(C)cc2cccc(O)c2c1O
ZINC000000899671,COc1ccc(/C=C/c2cc(OC)cc(=O)o2)cc1
ZINC000000899783,COc1cc2oc(=O)cc(-c3ccccc3)c2cc1O
ZINC000000899786,O=C1c2c(O)cc(O)cc2OC[C@@H]1c1ccc(O)cc1O
ZINC000000899787,O=C1c2c(O)cc(O)cc2OC[C@H]1c1ccc(O)cc1O
ZINC000000899824,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O
ZINC000000899845,C=CCc1cc(OC)c(OC)c(OC)c1
ZINC000000899848,COc1ccc([C@H]2COc3cc(O)cc(O)c3C2=O)c(OC)c1
ZINC000000899851,COc1ccc([C@@H]2COc3cc(O)cc(O)c3C2=O)c(OC)c1
ZINC000000899863,CCOC(=O)/C=C/c1ccc(OC)cc1
ZINC000000899870,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O
ZINC000000899884,Oc1ccc2c(c1)OC[C@H]1c3cc4c(cc3O[C@@H]21)OCO4
ZINC000000899887,C=C[C@@H](C1=CC(=O)C(OC)=CC1=O)c1ccccc1
ZINC000000899892,CC1(C)C=Cc2c(ccc3c2O[C@H]2c4ccc(O)cc4OC[C@@H]32)O1
ZINC000000899902,CC(C)=CCc1cc2c(cc1O)oc(=O)c1c3ccc(O)cc3oc21
ZINC000000899905,COc1ccc([C@H]2COc3cc(O)ccc3C2)c(OC)c1
ZINC000000899915,COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O
ZINC000000899920,COc1ccc2c(c1)OC[C@]1(O)c3ccc(OC)cc3O[C@H]21
ZINC000000899922,COc1ccc([C@@H]2COc3cc(O)ccc3C2)c(O)c1
ZINC000000900117,C=C[C@@H](/C=C/c1ccc(O)cc1)c1ccc(O)cc1
ZINC000000900143,Cn1c(Cc2ccccc2)nc(=O)c2ccccc21
ZINC000000900145,COc1cc(C[C@@H]2CO[C@@H](c3ccc(O)c(OC)c3)[C@@H]2CO)ccc1O
ZINC000000900152,C/C=C/c1cc(OC)c2c(c1)[C@@H](C)[C@H](c1ccc(O)c(OC)c1)O2
ZINC000000900177,CC(=O)c1ccc(O)c(O)c1
ZINC000000900185,COc1cc(O)c(C(C)=O)c(O)c1
ZINC000000900187,COc1cc(C[C@@H]2COC(=O)[C@H]2Cc2ccc(O)c(OC)c2)ccc1O
ZINC000000900208,Cn1c2ccccc2c(=O)c2ccoc21
ZINC000000900254,COc1cc(C[C@@H]2COC(=O)[C@@]2(O)Cc2ccc(O)c(OC)c2)ccc1O
ZINC000000900263,Cn1c(=O)c2c(c3ccccc31)OC(C)(C)C=C2
ZINC000000900426,COc1cc2c(=O)oc3c(OC)c(O)cc4c(=O)oc(c1OC)c2c34
ZINC000000900788,O=Cc1ccc(CO)o1
ZINC000000900814,Cc1ccc(C=O)o1
ZINC000000900902,COc1ccc2c(c1OC)[C@H](CC(C)=O)N(C)c1c-2ccc2cc3c(cc12)OCO3
ZINC000000900910,CC(=O)C[C@H]1c2c(ccc3c2OCO3)-c2ccc3cc4c(cc3c2N1C)OCO4
ZINC000000900914,CC(=O)C[C@@H]1c2c(ccc3c2OCO3)-c2ccc3cc4c(cc3c2N1C)OCO4
ZINC000000900932,COc1ccc2c(c1OC)c(=O)n(C)c1c3cc4c(cc3ccc21)OCO4
ZINC000000900935,COc1ccc2c(cnc3c4cc5c(cc4ccc23)OCO5)c1OC
ZINC000000901103,Nc1ccccc1C(=O)C[C@@H](N)C(=O)O
ZINC000000901115,Oc1cc(O)cc(/C=C/c2ccccc2)c1
ZINC000000901155,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000000901157,Cc1cc(O)cc(O)c1C(=O)O
ZINC000000901286,O=C[C@@H](O)CO
ZINC000000901289,CC(C(=O)O)C(=O)O
ZINC000000901301,CC[C@@H](C)C=O
ZINC000000901303,CC[C@H](C)C=O
ZINC000000901420,CC(C)C(=O)O
ZINC000000901461,COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)ccc1O
ZINC000000901606,O=C(O)c1c[nH]c(=O)[nH]c1=O
ZINC000000901616,C[C@@H](O)[C@@H](C)O
ZINC000000901665,C[C@H](O)CC(=O)O
ZINC000000901791,O=C(O)[C@@H]1C[C@@H](O)CN1
ZINC000000901801,CC(C)(N)C(=O)O
ZINC000000902159,N[C@@H](Cn1ccc(=O)c(O)c1)C(=O)O
ZINC000000967189,CN1CC(=O)N=C1N
ZINC000000967396,CC(C)=CC(=O)O
ZINC000000967513,C=C(C)[C@H]1CC=C(C)CC1
ZINC000000967520,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
ZINC000000967521,CC1(C)[C@H]2CC[C@]1(C)C(=O)C2
ZINC000000967533,CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2
ZINC000000967563,Cc1ccc(C(C)C)cc1O
ZINC000000967566,CC12CCC(CC1)C(C)(C)O2
ZINC000000967597,Cc1ccc(C(C)C)c(O)c1
ZINC000000967630,C/C=C/c1ccc(OC)cc1
ZINC000000968078,Oc1ccc([C@@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1
ZINC000000968100,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2
ZINC000000968102,C=C(C)[C@H]1CC=C(C)C(=O)C1
ZINC000000968226,C=C(C)[C@@H]1CC=C(C)CC1
ZINC000000968444,CC(C)=CCC[C@@]1(C)C=Cc2c(c(C)cc3c2[nH]c2ccccc23)O1
ZINC000000968478,Cc1ccc(C(C)C)cc2c(C)ccc1-2
ZINC000000970363,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
ZINC000000985403,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21
ZINC000001043941,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)OCC[C@H]21
ZINC000001069082,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32
ZINC000001069090,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43
ZINC000001081321,C=C(C)[C@@H]1CCC2=CC(=O)C[C@@H](C)[C@]2(C)C1
ZINC000001081322,COc1ccc(-c2coc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3c2=O)cc1
ZINC000001081535,COc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)CC2=O
ZINC000001081537,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1OC
ZINC000001081581,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
ZINC000001095283,COC(=O)c1nccc2c1[nH]c1ccccc12
ZINC000001106016,CC(=O)Oc1ccc([C@H]2CC(=O)c3c(O)cc(OC(C)=O)cc3O2)cc1
ZINC000001106017,CC(=O)Oc1ccc([C@@H]2CC(=O)c3c(O)cc(OC(C)=O)cc3O2)cc1
ZINC000001261680,CC(=O)C[C@]1(O)C(O)=Nc2ccccc21
ZINC000001280591,COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O
ZINC000001280637,COc1c(O)cc2c(=O)oc3c(OC)c(O)cc4c(=O)oc1c2c34
ZINC000001319796,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O
ZINC000001320145,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C
ZINC000001420780,COc1ccc(C=O)c(O)c1
ZINC000001482113,N[C@@H](CCC(=O)O)C(=O)O
ZINC000001482164,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
ZINC000001504703,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@](C)(O)[C@@H]2CCO
ZINC000001506568,COC1=Cc2cccc3cccc(c23)C1=O
ZINC000001510269,CC(=O)CC(C)(C)N
ZINC000001529198,N[C@H](CSSC[C@H](N)C(=O)O)C(=O)O
ZINC000001529208,CC(C)=CCC/C(C)=C/C=O
ZINC000001529214,O[C@H]1OC[C@@H](O)[C@H](O)[C@H]1O
ZINC000001529215,O[C@H]1[C@H](O)CO[C@@H](O)[C@@H]1O
ZINC000001529229,CCCCCCCCCC(=O)O
ZINC000001529230,CCCCCC(=O)O
ZINC000001529234,CCCCCCCCC(=O)O
ZINC000001529253,NCCCCCN
ZINC000001529294,N[C@@H](CCSSCC[C@H](N)C(=O)O)C(=O)O
ZINC000001529322,CCCC[C@H](N)C(=O)O
ZINC000001529427,OC/C=C/c1ccccc1
ZINC000001529439,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
ZINC000001529464,CSCC[C@H](NC=O)C(=O)O
ZINC000001529473,C=C(C)[C@H]1CC=C(C=O)CC1
ZINC000001529484,OC/C=C/c1ccc(O)cc1
ZINC000001529489,O=C(O)CCCCCC(=O)O
ZINC000001529491,COc1cc(/C=C/C=O)ccc1O
ZINC000001529498,CCCCCCCCCCCC(=O)O
ZINC000001529501,CSCC[C@H](NC(C)=O)C(=O)O
ZINC000001529502,CSCC[C@@H](NC(C)=O)C(=O)O
ZINC000001529517,O=C(O)CCCCCCCCCO
ZINC000001529559,CC(=O)NCCCC(=O)O
ZINC000001529592,S=C=NCc1ccccc1
ZINC000001529636,NCCCS(=O)(=O)O
ZINC000001529642,NCCCNCCCN
ZINC000001529747,C[N+](C)(C)CCCC[C@H](N)C(=O)O
ZINC000001529772,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
ZINC000001529819,C=C[C@@](C)(O)CCC=C(C)C
ZINC000001529820,C=C[C@](C)(O)CCC=C(C)C
ZINC000001529846,CCOC(=O)C(=O)[C@H](C)C(=O)OCC
ZINC000001529847,CCOC(=O)C(=O)[C@@H](C)C(=O)OCC
ZINC000001529886,N[C@@H](CNC(=O)C(=O)O)C(=O)O
ZINC000001530242,COc1cc(/C=C/C=O)cc(OC)c1O
ZINC000001530303,CC(C)(CO)[C@@H](O)C(=O)NCCCO
ZINC000001530342,C=C1C[C@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@H]1C3
ZINC000001530353,OC[C@H]1O[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000001530354,CCCCO
ZINC000001530366,CC(=O)C[C@H]1CCCCN1C
ZINC000001530416,CCCCCCCC(=O)O
ZINC000001530417,CCCCCCCCCCCCCC(=O)O
ZINC000001530467,C=Cc1cncc2c1CCOC2=O
ZINC000001530575,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O
ZINC000001530625,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21
ZINC000001530776,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
ZINC000001531008,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
ZINC000001531036,O=C(O)CCCCCCCC(=O)O
ZINC000001531045,O=C(O)CCCCCCCCC(=O)O
ZINC000001531046,O=C(O)CCCCCCC(=O)O
ZINC000001531061,O=C(O)CCCCCCCCCCCO
ZINC000001531363,CCCCCc1cc(O)c2c(c1)O[C@](C)(CCC=C(C)C)C=C2
ZINC000001531364,CCCCCc1cc(O)c2c(c1)O[C@@](C)(CCC=C(C)C)C=C2
ZINC000001531550,C=C[C@@](C)(O)CC/C=C(\C)CCC=C(C)C
ZINC000001531601,CC(C)=CCC[C@@H](C)CCO
ZINC000001531663,O=C(O)[C@@H]1O[C@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000001531664,COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1
ZINC000001531669,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC
ZINC000001531697,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(OC)cc6o5)ccc4OC)c3o2)cc1
ZINC000001531698,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC
ZINC000001531699,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1
ZINC000001531764,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O
ZINC000001531840,COc1cc(CCCO)ccc1O
ZINC000001531846,CCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1
ZINC000001531865,CCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1
ZINC000001531882,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@@H](C)[C@@H](C)C2
ZINC000001531911,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@H](C)C2
ZINC000001532049,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO
ZINC000001532172,CCCOC(=O)c1cc(O)c(O)c(O)c1
ZINC000001532246,CC(C)=CCC[C@H](C)CCO
ZINC000001532514,Cc1ncc(COP(=O)(O)O)c(C=O)c1O
ZINC000001532517,CC(=O)C(=O)O
ZINC000001532521,O=C(O)CC(=O)C(=O)O
ZINC000001532522,NCCCC[C@H](N)C(=O)O
ZINC000001532525,N=C(N)NCCC[C@H](N)C(=O)O
ZINC000001532526,NC(=O)CC[C@H](N)C(=O)O
ZINC000001532529,CSCC[C@H](N)C(=O)O
ZINC000001532530,NCCC[C@H](N)C(=O)O
ZINC000001532540,CCC(=O)C(=O)O
ZINC000001532556,NC(=O)C[C@H](N)C(=O)O
ZINC000001532560,N=C(N)NCCCCN
ZINC000001532575,O[C@H]1CO[C@@H](O)[C@H](O)[C@H]1O
ZINC000001532578,CC(C)CC(=O)C(=O)O
ZINC000001532588,O[C@@H]1[C@H](O)OC[C@@H](O)[C@H]1O
ZINC000001532609,NC(=O)CC[C@@H](N)C(=O)O
ZINC000001532612,NCCCCNCCCN
ZINC000001532613,O=C(O)CCCC(=O)C(=O)O
ZINC000001532614,NC(=O)NCCC[C@H](N)C(=O)O
ZINC000001532620,NCCCC(=O)O
ZINC000001532648,O=C1O[C@H]([C@@H](O)CO)C(=O)C1=O
ZINC000001532654,NCCCCC(=O)O
ZINC000001532678,NCCC[C@@H](N)C(=O)O
ZINC000001532692,C[N+](C)(C)CCOP(=O)(O)O
ZINC000001532712,N[C@@H](CCC[C@H](N)C(=O)O)C(=O)O
ZINC000001532714,C[N+](C)(C)CCO[P@@](=O)(O)OC[C@H](O)CO
ZINC000001532722,N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)O
ZINC000001532728,C[N+](C)(C)CC(=O)O
ZINC000001532729,O=C(O)CCCC[C@H]1CCSS1
ZINC000001532732,CC(=O)C(C)=O
ZINC000001532734,NCCCNCCCCNCCCN
ZINC000001532766,CSCC[C@@H](N)C(=O)O
ZINC000001532777,O=C/C=C/c1ccccc1
ZINC000001532798,N[C@@H](CCCC(=O)O)C(=O)O
ZINC000001532813,C[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000001532814,C[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000001532820,N=C(N)NCCCC(=O)O
ZINC000001532828,CCNC(=O)CC[C@H](N)C(=O)O
ZINC000001532839,Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1
ZINC000001532890,NC[C@@H](O)CC[C@H](N)C(=O)O
ZINC000001532910,Cn1cncc1C[C@H](NC(=O)CCN)C(=O)O
ZINC000001537498,CCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1
ZINC000001538308,O=C(/C=C/C=C/c1ccccc1)CCc1ccccc1
ZINC000001542895,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O
ZINC000001543513,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O
ZINC000001544807,O=C(O)CCCC[C@@H]1CCSS1
ZINC000001553986,CC(C)N(CCCCOCC(=O)O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1
ZINC000001554395,CCCCCCCCCCCc1cc(=O)c2ccccc2n1C
ZINC000001556409,COC(=O)CC1(O)C=CC(=O)C=C1
ZINC000001557770,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCC[C@]2(C)CO
ZINC000001558385,C/C=C/C=C/C(=O)O
ZINC000001558484,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)O[C@H](C(C)(C)OC(C)=O)C3
ZINC000001559232,COc1cc(O)c2c(c1)O[C@@H](c1ccc(OC)c(O)c1)CC2=O
ZINC000001559620,O=c1ccc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2o1
ZINC000001559632,COc1ccc2c(c1)-c1c3c(cc4ccnc(c14)C2=O)OCO3
ZINC000001559986,COc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12
ZINC000001561231,C=C1C(=O)O[C@@H]2C[C@]3(C)[C@@H](CCC(C)=O)[C@@H]3C[C@H]12
ZINC000001562127,O=C(O)/C=C/CCCCCCCO
ZINC000001565179,CCOC(=O)CC1(O)C=CC(=O)C=C1
ZINC000001565639,O=C1C=C2C=C[C@@H](O)[C@H](O)[C@H]2O1
ZINC000001567243,CC(C)(CO)[C@H](O)C(=O)NCCCO
ZINC000001568212,CC(C)(O)[C@H](O)COc1c2occc2cc2ccc(=O)oc12
ZINC000001572128,CC(C)C1=CC(=O)C2=C(CC[C@@H]3C4=C(CC[C@@]23C)C(=O)OC4)C1=O
ZINC000001573299,COc1cc2ccc(=O)oc2c(OC)c1O
ZINC000001573356,CCC/C=C1\OC(=O)c2ccccc21
ZINC000001573788,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2O)[C@H]1O
ZINC000001574833,COc1cc2c(c(O)c1OC)-c1c(cc(OC)c(OC)c1OC)C[C@@H](C)[C@@H](C)C2
ZINC000001575139,COc1cc([C@@H]2c3cc4c(cc3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC
ZINC000001576416,COc1ccc2c(c1OC)C[C@@H]1c3c(cc4c(c3-2)OCO4)CCN1C
ZINC000001577023,O=C(O)/C=C/C=C/c1ccccc1
ZINC000001577199,CCCCCCC(=O)O
ZINC000001582457,CC(=O)N[C@@H](CCCCN)C(=O)O
ZINC000001583987,Cc1ccc(C(C)C)c(OC(=O)C(C)C)c1
ZINC000001584603,COc1c(O)ccc(C2=Cc3ccc(O)cc3OC2)c1OC
ZINC000001586420,O=C(O)/C=C/CCCCCCCCC(=O)O
ZINC000001587303,C=C[C@H](c1ccccc1O)c1cc(O)c(OC)cc1OC
ZINC000001587304,C=C[C@H](c1ccccc1O)c1cc(OC)c(OC)cc1OC
ZINC000001587606,CC(=O)CCc1ccccc1
ZINC000001588038,C=Cc1cc(O)cc2c1-c1ccc(O)c(C)c1CC2
ZINC000001588843,CCC[C@H](CC(=O)O)c1c2c(c(O)c3c1O[C@@H](C)[C@H](C)C3=O)C=CC(C)(C)O2
ZINC000001594054,COc1ccc(C[C@@H]2COC(=O)[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC
ZINC000001595957,COc1cc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O)c(OC)c2)ccc1O
ZINC000001599359,CC(=O)CC/C=C(\C)CCC=C(C)C
ZINC000001599730,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1
ZINC000001600508,CCOC(=O)CCc1ccc(OC)cc1
ZINC000001604019,COc1ccc2cc3n(c(=O)c2c1OC)CCc1cc2c(cc1-3)OCO2
ZINC000001608084,COc1c(OC)c2oc(=O)c3cc4c(c5oc(=O)c(c1OC)c2c53)OCO4
ZINC000001608665,COC1=CC(=O)O[C@@H](CCc2ccccc2)C1
ZINC000001609498,COC(=O)CCCC(=O)O
ZINC000001611127,COc1c2c(cc3c1-c1c(cc4c(c1OC)OCO4)C[C@@H](C)[C@H](C)C3)OCO2
ZINC000001611128,COc1c2c(cc3c1-c1c(cc4c(c1OC)OCO4)C[C@H](C)[C@@H](C)C3)OCO2
ZINC000001611274,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
ZINC000001612328,COc1ccc(CCc2cc(OC)c(OC)c(OC)c2)cc1O
ZINC000001612568,CC1=N[C@H](C(=O)O)CCN1
ZINC000001612996,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
ZINC000001614079,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC
ZINC000001614326,CCOC(=O)/C=C/c1ccc(O)c(O)c1
ZINC000001615142,Cc1cc2c([nH]c3ccccc32)c2c1OC(C)(C)C=C2
ZINC000001615344,COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O
ZINC000001615347,COC(=O)CCC(C)=O
ZINC000001618817,COc1ccc(/C=C/CO)cc1OC
ZINC000001620142,OCCC1(O)CCC(O)CC1
ZINC000001620483,C=C[C@H](C1=CC(=O)C(OC)=CC1=O)c1ccccc1
ZINC000001621053,COC(=O)/C=C/c1ccc(O)c(OC)c1
ZINC000001628348,CC1(C)CCC2=C(O1)C(=O)c1ccccc1C2=O
ZINC000001632198,CN1C(=O)C(=O)c2cc3c(c4c2c1cc1ccccc14)OCO3
ZINC000001632635,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1
ZINC000001633876,COc1ccc(/C=C/CO)cc1
ZINC000001634150,CCOC(=O)c1cc(OC)c(OC)c(OC)c1
ZINC000001634346,COc1cc(C)cc2c1[nH]c1ccccc12
ZINC000001644304,C=C[C@@](C)(/C=C/c1ccc(O)cc1)CCC=C(C)C
ZINC000001645304,COc1cc([C@@H]2Oc3c(OC)cc(CCCO)cc3[C@H]2CO)ccc1O
ZINC000001645590,COc1cc(O)c2c(=O)c(O)c(-c3ccc(OC)c(O)c3)oc2c1
ZINC000001648322,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC
ZINC000001648536,CC1=C[C@@]2(O)O[C@@]3(CC2=C(C)C)[C@@H](C)CC[C@@H]13
ZINC000001649219,COc1cc2c(cc1OC)[C@]13C[C@@H](OC)CC=C1CCN3CCC2
ZINC000001649869,COc1cc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC)cc(OC)c1OC
ZINC000001649870,COc1cc(-c2oc3cc(OC)c(OC)c(OC)c3c(=O)c2OC)cc(OC)c1OC
ZINC000001649872,C=C(C)[C@@H](O)[C@H](O)c1c(OC)ccc2ccc(=O)oc12
ZINC000001649874,C=C(C)[C@@H](O)[C@@H](O)c1c(OC)ccc2ccc(=O)oc12
ZINC000001649875,C=C(C)[C@@H](O)[C@@H](OCC)c1c(OC)ccc2ccc(=O)oc12
ZINC000001649876,C=C(C)[C@@H](O)[C@H](OCC)c1c(OC)ccc2ccc(=O)oc12
